# Event Name	Frame Name	Core/Non-Core Frame Element	Frame Element Name	Frame/Frame Element Definition	Is Argument Role?	Merged Argument Role (if previous column is 3)	Is Entity?
		Core	Speaker	The person who uses the linguistic expression (Name) to refer to the Referent.		1		1
		Non-Core	Name_source	This frame element is the person or thing whose name was chosen by the Speaker to give to the Entity.		3	Explanation	
		Non-Core	Instrument	The instrument with which an intentional act is performed.		0		
		Non-Core	Purpose	The purpose for which an intentional act is performed.		0		
		Non-Core	Explanation	The Explanation of the intentional act.		1		0
		Non-Core	Means	An action the Speaker takes in order to accomplish the name conferral.		0		
Arranging	Arranging			An Agent puts a complex Theme into a particular Configuration, which can be a proper order, a correct or suitable sequence, or a spatial position.	Round 1 Ann - I-Hung			
		Non-Core	Means	An action performed by the Agent in order to arrange the Theme.		0		
		Non-Core	Degree	The extent to which the Arranging act has occured.		0		
		Non-Core	Location	The place in which the Theme is put into a Configuration.		1		1
		Non-Core	Instrument	An entity used by the Agent to change the Theme's Configuration.		0		
		Non-Core	Purpose	An action that the Agent is trying to bring about by changing the Configuration of the Theme.		0		
		Core	Theme	An entity that consists of  parts which can be put into a configuration relative to each other and/or relative to their environment.		1		1
		Non-Core	Time	The Time when the arranging takes place.		1		1
		Non-Core	Manner	Any description of the arranging action which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), force (hard, softly), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). With agentive use, it may indicate salient characteristics of an Agent  that also affect the action ( eagerly, carefully).		0		
		Core	Configuration	A state that holds of the Theme or a relation that holds among the constituent parts of the Theme as a result of the arranging action.		1		0
		Core	Agent	The person who causes the Theme to be in a particular Configuration.		1		1
		Non-Core	Circumstances	Circumstances identifies the situation in which an Agent arranges a Theme.		0		
Making_arrangements	Making_arrangements			An Agent performs a series of unspecified tasks to plan for an Event to take place at a Scheduled_time and Place.				
		Non-Core	Time	This FE describes the time at which the arrangements are made.		1		1
		Non-Core	Purpose	The Agent's motivation for arranging the Event.		0		
		Core	Scheduled_time	The time for which the Agent has arranged the Event.		1		0
		Non-Core	Means	The means used by the Agent to make arrangements for the Event to take place.		0		
		Non-Core	Frequency	The frequency with which the Agent organizes the Event.		0		
		Non-Core	Explanation	The cause for arranging the Event.		0		
		Non-Core	Place	The location at which the Agent has made arrangements for the Event to take place.		1		1
		Core	Agent	The person who makes arrangements for the Event to take place at a Time and Place.		1		1
		Non-Core	Manner	The way in which the Agent makes the arrangements for the Event.		0		
		Core	Event	The incident for which the Agent has made arrangements.		1		0
		Non-Core	Beneficiary	The person for whom the Event was arranged.		1		0
Use_firearm	Use_firearm			An Agent causes a Firearm to discharge, usually directing the projectile from the barrel of the Firearm (the Source), along a Path, and to a Goal.				
		Core	Firearm	This FE identifies the Firearm that an Agent activates so that it rapidly propels a projectile.		1		1
		Non-Core	Manner	This FE identifies the manner in which an Agent uses the Firearm.		0		
		Non-Core	Area	Area is the setting in which the projectile's movement takes place.		0		
		Non-Core	Depictive	Depicitive phrase describing the state of a participant in the action.		0		
		Non-Core	Iterations	This FE identifies the number of times a firearm is used.		0		
		Non-Core	Path	This is the path along which the projectiles travel.		1		0
		Non-Core	Place	This FE identifies the place where the Agent intentionally affects the Patient.		1		1
		Non-Core	Means	This FE identifies the means by which an Agent uses the Firearm.		0		
		Non-Core	Time	This FE identifies the Time when the Agent fires the Firearm.		1		1
		Non-Core	Source	The Source is the location of the Firearm from which projectiles originate.		1		1
		Core	Agent	The self-directed entity that uses and activates the Firearm.		1		1
		Non-Core	Purpose	This FE identifies the purpose for which an Agent uses the firearm.		0		
		Non-Core	Goal	Goal is the location the Theme ends up in, or is intended to end up in.		1		1
Committing_crime	Committing_crime			A Perpetrator (generally intentionally) commits a Crime, i.e. does something not permitted by the laws of society.				
		Non-Core	Manner	A description of secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may indicate salient characteristics of the Perpetrator that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Crime	An act, generally intentional, that has been formally forbidden by law.		1		0
		Non-Core	Means	An action performed by the Perpetrator in order to accomplish the Crime.		1		0
		Non-Core	Instrument	The Instrument used in committing the crime.		1		1
		Non-Core	Purpose	The action that the Perpetrator was trying to accomplish in the Crime.		0		
		Non-Core	Frequency	The frequency with which a Crime is committed.		0		
		Non-Core	Time	When the Crime was committed.		1		1
		Non-Core	Place	The location where the Crime occurs.		1		1
		Core	Perpetrator	The individual that commits a Crime.		1		1
		Non-Core	Explanation	A state of affairs that the Perpetrator is responding to in their Crime.		0		
	Misdeed			A Wrongdoer engages in a Misdeed.				
		Non-Core	Frequency	How often the Wrongdoer commits the Misdeed.		0		
		Non-Core	Means	An action taken by the Wrongdoer which accomplishes the Misdeed.		3	Means	
		Non-Core	Time	The time at which a Misdeed is performed.		1		1
		Non-Core	Place	The location where a Misdeed occurs.		1		1
		Core	Misdeed	The assessment of the Wrongdoer is based on his or her Misdeed.		3	Crime	
		Non-Core	Manner	Any description of the Misdeed which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In addition, it may indicate salient characteristics of a Wrongdoer that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Purpose	The state-of-affairs that the Wrongdoer is hoping to accomplish through their Misdeed.		0		
		Non-Core	Severity	The Severity is the degree to which the Misdeed offends the moral sense of the Viewpoint.		0		
		Non-Core	Injured_party	An individual who is harmed by the Misdeed of the Wrongdoer.		3	Victim	
		Core	Wrongdoer	This is the person whose Misdeed is being judged with respect to its morality.		3	Perpetrator	
		Non-Core	Viewpoint	The individual whose point of view is taken in assigning the judgment denoted by the target.		0		
	Offenses			Words in this frame describe acts in violation of a legal code.				
		Non-Core	Punishment	This FE denotes the Punishment that is specified by the statute in which the offense is defined.		1		0
		Core	Victim	This FE denotes the person or entity that is badly affected by the Offense.		1		1
